szName	nPos	nClass	nLevel	nPropKind	Min1	Max1	Min2	Max2	Min3	Max3	szIntro	MeleeWeapon	RangeWeapon	Armor	Ring	Amorlet	Boots	Belt	Help	Cuff	Pendant	Horse
T¨ng S¸t th­¬ng hÖ ho¸	0	3	12	126	11	21	-1	-1	0	0	ho¸ s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ ho¸	0	3	13	126	21	31	-1	-1	0	0	ho¸ s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ ho¸	0	3	14	126	31	41	-1	-1	0	0	ho¸ s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ ho¸	0	3	15	126	41	51	-1	-1	0	0	ho¸ s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ ho¸	0	3	16	126	51	61	-1	-1	0	0	ho¸ s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ ho¸	0	3	17	126	61	71	-1	-1	0	0	ho¸ s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ ho¸	0	3	18	126	71	81	-1	-1	0	0	ho¸ s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ ho¸	0	3	19	126	81	91	-1	-1	0	0	ho¸ s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ ho¸	0	3	20	126	91	101	-1	-1	0	0	ho¸ s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ ho¸	0	3	21	126	101	111	-1	-1	0	0	ho¸ s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ ho¸	0	3	22	126	111	121	-1	-1	0	0	ho¸ s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ ho¸	0	3	23	126	121	131	-1	-1	0	0	ho¸ s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ ho¸	0	3	24	126	131	141	-1	-1	0	0	ho¸ s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ ho¸	0	3	25	126	141	151	-1	-1	0	0	ho¸ s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ ho¸	0	3	26	126	151	161	-1	-1	0	0	ho¸ s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ ho¸	0	3	27	126	161	171	-1	-1	0	0	ho¸ s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ ho¸	0	3	28	126	171	181	-1	-1	0	0	ho¸ s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ ho¸	0	3	29	126	181	200	-1	-1	0	0	ho¸ s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ ho¸	0	3	30	126	198	200	-1	-1	0	0	ho¸ s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Thæ 	0	4	1	128	1	20	-1	-1	0	0	l«i s¸t - néi c«ng (®iÓm)	1000	1000	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Thæ 	0	4	2	128	20	40	-1	-1	0	0	l«i s¸t - néi c«ng (®iÓm)	1000	1000	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Thæ 	0	4	3	128	40	60	-1	-1	0	0	l«i s¸t - néi c«ng (®iÓm)	1000	1000	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Thæ 	0	4	4	128	60	80	-1	-1	0	0	l«i s¸t - néi c«ng (®iÓm)	1000	1000	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Thæ 	0	4	5	128	80	100	-1	-1	0	0	l«i s¸t - néi c«ng (®iÓm)	1000	1000	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Thæ 	0	4	6	128	100	120	-1	-1	0	0	l«i s¸t - néi c«ng (®iÓm)	900	900	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Thæ 	0	4	7	128	120	140	-1	-1	0	0	l«i s¸t - néi c«ng (®iÓm)	800	800	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Thæ 	0	4	8	128	140	160	-1	-1	0	0	l«i s¸t - néi c«ng (®iÓm)	700	700	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Thæ 	0	4	9	128	160	180	-1	-1	0	0	l«i s¸t - néi c«ng (®iÓm)	600	600	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Thæ 	0	4	10	128	180	200	-1	-1	0	0	l«i s¸t - néi c«ng (®iÓm)	500	500	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Thæ 	0	4	11	126	1	11	-1	-1	0	0	l«i s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Thæ 	0	4	12	126	11	21	-1	-1	0	0	l«i s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Thæ 	0	4	13	126	21	31	-1	-1	0	0	l«i s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Thæ 	0	4	14	126	31	41	-1	-1	0	0	l«i s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Thæ 	0	4	15	126	41	51	-1	-1	0	0	l«i s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Thæ 	0	4	16	126	51	61	-1	-1	0	0	l«i s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Thæ 	0	4	17	126	61	71	-1	-1	0	0	l«i s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Thæ 	0	4	18	126	71	81	-1	-1	0	0	l«i s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Thæ 	0	4	19	126	81	91	-1	-1	0	0	l«i s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Thæ 	0	4	20	126	91	101	-1	-1	0	0	l«i s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Thæ 	0	4	21	126	101	111	-1	-1	0	0	l«i s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Thæ 	0	4	22	126	111	121	-1	-1	0	0	l«i s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Thæ 	0	4	23	126	121	131	-1	-1	0	0	l«i s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Thæ 	0	4	24	126	131	141	-1	-1	0	0	l«i s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Thæ 	0	4	25	126	141	151	-1	-1	0	0	l«i s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Thæ 	0	4	26	126	151	161	-1	-1	0	0	l«i s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Thæ 	0	4	27	126	161	171	-1	-1	0	0	l«i s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Thæ 	0	4	28	126	171	181	-1	-1	0	0	l«i s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Thæ 	0	4	29	126	181	200	-1	-1	0	0	l«i s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Thæ 	0	4	30	126	198	200	-1	-1	0	0	l«i s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng s¸t th­¬ng hÖ Méc	0	1	1	130	1	5	-1	-1	0	0	§éc s¸t - néi c«ng (®iÓm)	1000	1000	0	0	0	0	0	0	0	0	0
T¨ng s¸t th­¬ng hÖ Méc	0	1	2	130	5	10	-1	-1	0	0	§éc s¸t - néi c«ng (®iÓm)	1000	1000	0	0	0	0	0	0	0	0	0
T¨ng s¸t th­¬ng hÖ Méc	0	1	3	130	10	15	-1	-1	0	0	§éc s¸t - néi c«ng (®iÓm)	1000	1000	0	0	0	0	0	0	0	0	0
T¨ng s¸t th­¬ng hÖ Méc	0	1	4	130	15	20	-1	-1	0	0	§éc s¸t - néi c«ng (®iÓm)	1000	1000	0	0	0	0	0	0	0	0	0
T¨ng s¸t th­¬ng hÖ Méc	0	1	5	130	20	25	-1	-1	0	0	§éc s¸t - néi c«ng (®iÓm)	1000	1000	0	0	0	0	0	0	0	0	0
T¨ng s¸t th­¬ng hÖ Méc	0	1	6	130	25	30	-1	-1	0	0	§éc s¸t - néi c«ng (®iÓm)	900	900	0	0	0	0	0	0	0	0	0
T¨ng s¸t th­¬ng hÖ Méc	0	1	7	130	30	35	-1	-1	0	0	§éc s¸t - néi c«ng (®iÓm)	800	800	0	0	0	0	0	0	0	0	0
T¨ng s¸t th­¬ng hÖ Méc	0	1	8	130	35	40	-1	-1	0	0	§éc s¸t - néi c«ng (®iÓm)	700	700	0	0	0	0	0	0	0	0	0
T¨ng s¸t th­¬ng hÖ Méc	0	1	9	130	40	45	-1	-1	0	0	§éc s¸t - néi c«ng (®iÓm)	600	600	0	0	0	0	0	0	0	0	0
T¨ng s¸t th­¬ng hÖ Méc	0	1	10	130	45	50	-1	-1	0	0	§éc s¸t - néi c«ng (®iÓm)	500	500	0	0	0	0	0	0	0	0	0
T¨ng s¸t th­¬ng hÖ Méc	0	1	11	130	1	4	-1	-1	0	0	§éc s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng s¸t th­¬ng hÖ Méc	0	1	12	130	4	7	-1	-1	0	0	§éc s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng s¸t th­¬ng hÖ Méc	0	1	13	130	7	10	-1	-1	0	0	§éc s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng s¸t th­¬ng hÖ Méc	0	1	14	130	10	13	-1	-1	0	0	§éc s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng s¸t th­¬ng hÖ Méc	0	1	15	130	13	16	-1	-1	0	0	§éc s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng s¸t th­¬ng hÖ Méc	0	1	16	130	16	19	-1	-1	0	0	§éc s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng s¸t th­¬ng hÖ Méc	0	1	17	130	19	22	-1	-1	0	0	§éc s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng s¸t th­¬ng hÖ Méc	0	1	18	130	22	25	-1	-1	0	0	§éc s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng s¸t th­¬ng hÖ Méc	0	1	19	130	25	28	-1	-1	0	0	§éc s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng s¸t th­¬ng hÖ Méc	0	1	20	130	28	31	-1	-1	0	0	§éc s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng s¸t th­¬ng hÖ Méc	0	1	21	130	31	34	-1	-1	0	0	§éc s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng s¸t th­¬ng hÖ Méc	0	1	22	130	34	36	-1	-1	0	0	§éc s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng s¸t th­¬ng hÖ Méc	0	1	23	130	36	38	-1	-1	0	0	§éc s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng s¸t th­¬ng hÖ Méc	0	1	24	130	38	40	-1	-1	0	0	§éc s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng s¸t th­¬ng hÖ Méc	0	1	25	130	40	42	-1	-1	0	0	§éc s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng s¸t th­¬ng hÖ Méc	0	1	26	130	42	44	-1	-1	0	0	§éc s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng s¸t th­¬ng hÖ Méc	0	1	27	130	44	46	-1	-1	0	0	§éc s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng s¸t th­¬ng hÖ Méc	0	1	28	130	46	48	-1	-1	0	0	§éc s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng s¸t th­¬ng hÖ Méc	0	1	29	130	48	50	-1	-1	0	0	§éc s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng s¸t th­¬ng hÖ Méc	0	1	30	130	50	50	-1	-1	0	0	§éc s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
Ph¶n ®ßn cËn chiÕn	1		1	117	1	3	-1	-1	0	0	Ph¶n ®ßn cËn chiÕn (®iÓm)	0	0	5000	0	0	0	0	0	0	0	0
Ph¶n ®ßn cËn chiÕn	1		2	117	3	5	-1	-1	0	0	Ph¶n ®ßn cËn chiÕn (®iÓm)	0	0	4500	0	0	0	0	0	0	0	0
Ph¶n ®ßn cËn chiÕn	1		3	117	5	7	-1	-1	0	0	Ph¶n ®ßn cËn chiÕn (®iÓm)	0	0	4000	0	0	0	0	0	0	0	0
Ph¶n ®ßn cËn chiÕn	1		4	117	7	9	-1	-1	0	0	Ph¶n ®ßn cËn chiÕn (®iÓm)	0	0	3500	0	0	0	0	0	0	0	0
Ph¶n ®ßn cËn chiÕn	1		5	117	9	11	-1	-1	0	0	Ph¶n ®ßn cËn chiÕn (®iÓm)	0	0	3000	0	0	0	0	0	0	0	0
Ph¶n ®ßn cËn chiÕn	1		6	117	11	13	-1	-1	0	0	Ph¶n ®ßn cËn chiÕn (®iÓm)	0	0	2500	0	0	0	0	0	0	0	0
Ph¶n ®ßn cËn chiÕn	1		7	117	13	15	-1	-1	0	0	Ph¶n ®ßn cËn chiÕn (®iÓm)	0	0	2000	0	0	0	0	0	0	0	0
Ph¶n ®ßn cËn chiÕn	1		8	117	15	17	-1	-1	0	0	Ph¶n ®ßn cËn chiÕn (®iÓm)	0	0	1500	0	0	0	0	0	0	0	0
Ph¶n ®ßn cËn chiÕn	1		9	117	17	19	-1	-1	0	0	Ph¶n ®ßn cËn chiÕn (®iÓm)	0	0	1000	0	0	0	0	0	0	0	0
Ph¶n ®ßn cËn chiÕn	1		10	117	19	20	-1	-1	0	0	Ph¶n ®ßn cËn chiÕn (®iÓm)	0	0	500	0	0	0	0	0	0	0	0
Ph¶n ®ßn cËn chiÕn	1		11	117	1	2	-1	-1	0	0	Ph¶n ®ßn cËn chiÕn (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
Ph¶n ®ßn cËn chiÕn	1		12	117	2	3	-1	-1	0	0	Ph¶n ®ßn cËn chiÕn (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
Ph¶n ®ßn cËn chiÕn	1		13	117	3	4	-1	-1	0	0	Ph¶n ®ßn cËn chiÕn (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
Ph¶n ®ßn cËn chiÕn	1		14	117	4	5	-1	-1	0	0	Ph¶n ®ßn cËn chiÕn (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
Ph¶n ®ßn cËn chiÕn	1		15	117	5	6	-1	-1	0	0	Ph¶n ®ßn cËn chiÕn (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
Ph¶n ®ßn cËn chiÕn	1		16	117	6	7	-1	-1	0	0	Ph¶n ®ßn cËn chiÕn (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
Ph¶n ®ßn cËn chiÕn	1		17	117	7	8	-1	-1	0	0	Ph¶n ®ßn cËn chiÕn (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
Ph¶n ®ßn cËn chiÕn	1		18	117	8	9	-1	-1	0	0	Ph¶n ®ßn cËn chiÕn (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
Ph¶n ®ßn cËn chiÕn	1		19	117	9	10	-1	-1	0	0	Ph¶n ®ßn cËn chiÕn (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
Ph¶n ®ßn cËn chiÕn	1		20	117	10	11	-1	-1	0	0	Ph¶n ®ßn cËn chiÕn (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
Ph¶n ®ßn cËn chiÕn	1		21	117	11	12	-1	-1	0	0	Ph¶n ®ßn cËn chiÕn (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
Ph¶n ®ßn cËn chiÕn	1		22	117	12	13	-1	-1	0	0	Ph¶n ®ßn cËn chiÕn (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
Ph¶n ®ßn cËn chiÕn	1		23	117	13	14	-1	-1	0	0	Ph¶n ®ßn cËn chiÕn (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
Ph¶n ®ßn cËn chiÕn	1		24	117	14	15	-1	-1	0	0	Ph¶n ®ßn cËn chiÕn (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
Ph¶n ®ßn cËn chiÕn	1		25	117	15	16	-1	-1	0	0	Ph¶n ®ßn cËn chiÕn (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
Ph¶n ®ßn cËn chiÕn	1		26	117	16	20	-1	-1	0	0	Ph¶n ®ßn cËn chiÕn (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
Ph¶n ®ßn cËn chiÕn	1		27	117	17	20	-1	-1	0	0	Ph¶n ®ßn cËn chiÕn (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
Ph¶n ®ßn cËn chiÕn	1		30	117	20	20	-1	-1	0	0	Ph¶n ®ßn cËn chiÕn (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
